X,Y,OBJECTID,Weekday,stop_code,StopMode,stop_name,stop_lat,stop_lon,F28,F38,F55,F60,F61,F62,F63,F64,F65,F75,F80,F81,F82,F84,A,B,C,D,E,F,G,H,J,L,O,P,R,S,W
-9940881.84618128,5328251.80851045,1252,6.95454545,9243,MB,N Thompson at Commercial,43.106864,-89.300461,0,0,0,0,0.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68181818,0,0,0,0,0,0,0,0
-9936942.80592227,5338918.69717924,1253,0.63636364,9256,MB,N Grand at W Main,43.176782,-89.265076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63636364,0
-9939852.58609262,5332740.24629557,1254,6.04545455,9260,MB,High Crossing at Crossroads,43.136294,-89.291215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9930949.69853802,5342288.14192106,1255,2.68181818,9272,MB,Tower at N Bristol,43.198851,-89.211239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68181818,0
-9939601.67191677,5333121.01649344,1256,0.59090909,9273,MB,High Crossing at City View,43.13879,-89.288961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9946174.30871449,5329167.92722755,1257,10.63636364,9274,MB,Shopko at Pick N Save,43.112872,-89.348004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.63636364,0,0,0,0,0
-9940600.31918962,5330003.15576463,1258,2.04545455,9276,MB,N Thompson at Westwynn,43.118349,-89.297932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04545455,0,0,0,0,0,0,0,0
-9940852.68040228,5332640.47984533,1259,15.18181818,9285,MB,Anniversary at Hayes,43.13564,-89.300199,0,0,0,1.13636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04545455,0,0,0
-9940565.81004689,5330101.36900406,1260,4.13636364,9291,MB,N Thompson at Wayridge,43.118993,-89.297622,0,0,0,2.77272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36363636,0,0,0,0,0,0,0,0
-9940979.80732361,5335409.77848513,1261,0.45454545,9300,MB,Eastpark at U W Health,43.153791,-89.301341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9943574.2193319,5330479.13376537,1262,2.81818182,9306,MB,N Stoughton E at N Stoughton,43.12147,-89.324647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81818182,0,0,0,0,0
-9944292.00739609,5329178.60162341,1263,0.86363636,9322,MB,E Washington at Wright,43.112942,-89.331095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86363636,0,0,0,0,0
-9939775.88702799,5334488.62195503,1264,0.59090909,9330,MB,Eastpark at American,43.147754,-89.290526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9940868.71036241,5333020.33054423,1265,2.54545455,9338,MB,Hayes at Forest Run,43.13813,-89.300343,0,0,0,0.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0
-9944769.5680464,5328615.16512559,1266,0.81818182,9339,MB,E Washington at Rethke,43.109247,-89.335385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81818182,0,0,0,0,0
-9946938.51704809,5331599.09691385,1267,1,9347,MB,Darwin at Packers,43.128813,-89.354869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-9932595.3345233,5341416.54065229,1268,2.72727273,9352,MB,N Bird at Vandenburg,43.193143,-89.226022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72727273,0
-9935931.57964136,5337141.56109394,1269,1.54545455,9356,MB,O'Keeffe at Brown Bear,43.165139,-89.255992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54545455
-9934850.44474463,5340556.77695422,1270,0.59090909,9360,MB,Windsor at Eddington,43.187512,-89.24628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0
-9935825.38095564,5338833.51881297,1271,0,9363,MB,W Main at Thompson,43.176224,-89.255038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9944206.18013479,5331080.50804908,1272,1.09090909,9364,MB,Wright at Kinsman,43.125413,-89.330324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09090909,0,0,0,0,0
-9934287.6134964,5339071.19593043,1273,2.68181818,9365,MB,W Main at Clarmar,43.177781,-89.241224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68181818,0
-9940415.75147458,5329281.99094743,1274,1.86363636,9370,MB,N Thompson at Sycamore,43.11362,-89.296274,0,0,0,0,0.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22727273,0,0,0,0,0,0,0,0
-9943386.53469711,5331089.20187777,1275,0.13636364,9373,MB,Bartillon at Kinsman,43.12547,-89.322961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636364,0,0,0,0,0
-9941954.74341566,5331222.81215309,1276,0.5,9387,MB,Eagan at E Washington,43.126346,-89.310099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
-9941956.41323489,5328720.07301491,1277,4.36363636,9388,MB,Walsh at Nakoosa,43.109935,-89.310114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36363636,0,0,0,0,0,0,0,0
-9932608.58159497,5339691.13879974,1278,1.31818182,9403,MB,W Main at S Bird,43.181842,-89.226141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31818182,0
-9944224.43645863,5329334.14340779,1279,2.40909091,9405,MB,Wright at E Washington,43.113962,-89.330488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40909091,0,0,0,0,0
-9951460.31467025,5322921.25687994,1280,125.13636364,941,MB,W Johnson at N Frances,43.071894,-89.395489,9.45454545,9.63636364,0,0,0,0,0,0,2.81818182,0,0,0,0,0,0,0,49.5,49.68181818,0,0,0,0,0,0,0,0,4.04545455,0,0
-9937427.15699201,5337239.84956248,1281,0.77272727,9410,MB,S Grand at Prairie Lakes,43.165783,-89.269427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77272727,0
-9940424.32307548,5329025.34959792,1282,2.77272727,9420,MB,N Thompson at Golden Leaf,43.111937,-89.296351,0,0,0,0,1.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31818182,0,0,0,0,0,0,0,0
-9940881.7348146,5330432.31264724,1283,6.18181818,9432,MB,Lien at Zeier,43.121163,-89.30046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18181818,0,0,0,0,0,0,0,0
-9934687.69574381,5338568.98225066,1284,3.36363636,9437,MB,O'Keeffe at Linnerud,43.174491,-89.244818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36363636,0
-9940693.0483295,5328520.4745108,1285,3,9439,MB,N Thompson at Jana,43.108626,-89.298765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
-9941967.2111657,5331188.79923627,1286,6.09090909,9442,MB,Eagan at E Washington,43.126123,-89.310211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09090909,0,0,0,0,0,0,0,0
-9952947.43172771,5321463.31639958,1287,23.81818182,947,MB,S Randall at Drake,43.062326,-89.408848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81818182,0,0,0,0
-9939722.34237576,5334427.13338227,1288,21.90909091,9472,MB,American at Eastpark,43.147351,-89.290045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9942463.91879451,5328537.70467796,1289,16.59090909,9479,MB,Commercial at Nakoosa,43.108739,-89.314673,0,0,0,0,0.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54545455,0,0,0,0,0,0,0,0
-9940725.66483861,5335106.12406761,1290,13.27272727,9486,MB,Eastpark at Biltmore,43.151801,-89.299058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9930919.53096077,5339833.87959976,1291,0.77272727,9487,MB,Market at Cannery,43.182777,-89.210968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77272727,0
-9936494.85637821,5336895.23401459,1292,3.27272727,9490,MB,O'Keeffe at New Town,43.163525,-89.261052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727
-9933782.33433009,5340564.41087874,1293,0,9492,MB,Windsor at Lois,43.187562,-89.236685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9936819.1299853,5338783.14482823,1294,4.95454545,9497,MB,W Main at S Grand,43.175894,-89.263965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95454545
-9935804.45283158,5340525.78362281,1295,0.18181818,9506,MB,Windsor at N Thompson,43.187309,-89.25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0
-9939032.71804876,5333743.15755542,1296,3.27272727,9509,MB,High Crossing at Cross Hill,43.142868,-89.28385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9940265.02480025,5333922.42357545,1297,4.04545455,9521,MB,Eastpark at W Terrace,43.144043,-89.29492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9935058.72358151,5338126.78196615,1298,2.22727273,9528,MB,O'Keeffe at Prairie,43.171594,-89.248151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22727273
-9941602.30592301,5330389.45705132,1299,13.09090909,9531,MB,Lien at Eagan,43.120882,-89.306933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09090909,0,0,0,0,0,0,0,0
-9936908.18552856,5338180.66306518,1300,1.27272727,9535,MB,S Grand at Blue Aster,43.171947,-89.264765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27272727
-9932107.19852977,5341839.35166064,1301,0.40909091,9536,MB,Tower at Fitness,43.195912,-89.221637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40909091,0
-9930421.93275246,5339506.11334798,1302,0.36363636,9540,MB,Grove at E Main,43.18063,-89.206498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636,0
-9936766.92110832,5336279.44483157,1303,0.59090909,9543,MB,O'Keeffe at Wild Iris,43.15949,-89.263496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0
-9930934.11379315,5341272.0960034,1304,0.18181818,9547,MB,N Bristol at Goodland,43.192197,-89.211099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0
-9941196.65759123,5333657.26361638,1305,7.86363636,9549,MB,Hayes at Crosswalk,43.142305,-89.303289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86363636,0,0,0
-9944830.12587092,5328634.22534441,1306,4.68181818,9552,MB,E Washington at Rethke,43.109372,-89.335929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68181818,0,0,0,0,0
-9950697.77615731,5318910.9444787,1307,0.59090909,956,MB,Koster at Bram,43.045572,-89.388639,0,0,0,0,0,0,0.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636364,0,0,0,0
-9941825.0561085,5331535.49204749,1308,123.81818182,9566,MB,Independence at E Washington,43.128396,-89.308934,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.63636364,0,0,0,0,0,0,0,0
-9939797.59431889,5332745.73811334,1309,0.90909091,9577,MB,High Crossing at Crossroads,43.13633,-89.290721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9937173.45996022,5335896.10412494,1310,85.27272727,9579,MB,Cremer at O'Keeffe,43.156978,-89.267148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.45454545,61.81818182
-9932641.30949388,5340506.08835069,1311,6.77272727,9582,MB,N Bird at Windsor,43.18718,-89.226435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77272727
-9940329.59018441,5333982.53572716,1312,0.09090909,9584,MB,Eastpark at W Terrace,43.144437,-89.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9936896.16301099,5340423.64361059,1313,1.72727273,9586,MB,N Grand at Windsor,43.18664,-89.264657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727273,0
-9941391.91206992,5328206.06592164,1314,4.04545455,9591,MB,Commercial at Redland,43.106564,-89.305043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04545455,0,0,0,0,0,0,0,0
-9950632.76555573,5323777.87267716,1315,0.18181818,96,MB,Wisconsin at W Gorham,43.077515,-89.388055,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9950742.97186055,5322880.11214823,1316,177.18181818,961,MB,N Broom at W Washington,43.071624,-89.389045,0,80.04545455,0,0,0,0,0,0,12.18181818,0,0,1.04545455,0,0,0,0,83.90909091,0,0,0,0,0,0,0,0,0,0,0,0
-9941970.55080224,5331818.28562817,1317,4.77272727,9618,MB,Independence at Melody,43.13025,-89.310241,0,0,0,1.95454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81818182,0,0,0
-9952128.34294696,5322292.52262652,1318,72.13636364,962,MB,Regent at N Park,43.067768,-89.40149,0,0,0,0,0,0,0,0.72727273,0,0,0,0,0,0,0,0,0,0,71.40909091,0,0,0,0,0,0,0,0,0,0
-9935891.72729384,5337111.49491432,1319,0.04545455,9621,MB,O'Keeffe at Brown Bear,43.164942,-89.255634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545455,0
-9942430.96821911,5328482.96444006,1320,48.36363636,9629,MB,Nakoosa at Commercial,43.10838,-89.314377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.36363636,0,0,0,0,0,0,0,0
-9941497.88822907,5333693.11619093,1321,18.27272727,9633,MB,Hayes at Portage,43.14254,-89.305995,0,0,0,4.68181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.59090909,0,0,0
-9940437.23610404,5329634.2551781,1322,2.63636364,9636,MB,N Thompson at Oak Valley,43.11593,-89.296467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63636364,0,0,0,0,0,0,0,0
-9937347.22965803,5337325.77650731,1323,2.95454545,9637,MB,S Grand at Prairie Lakes,43.166346,-89.268709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95454545
-9944250.03998339,5329822.89744582,1324,2.59090909,9642,MB,Wright at Straubel,43.117167,-89.330718,0,0,0,1.31818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27272727,0,0,0,0,0
-9940423.43247584,5329668.4149198,1325,3.63636364,9645,MB,N Thompson at Oak Valley,43.116154,-89.296343,0,0,0,1.40909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22727273,0,0,0,0,0,0,0,0
-9931293.23049777,5342005.79403157,1326,1.22727273,9648,MB,Tower at Grandview,43.197002,-89.214325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22727273,0
-9933400.61970806,5339424.89878129,1327,5.95454545,9650,MB,W Main at Ruby,43.180098,-89.233256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95454545
-9940952.31137433,5335367.35784428,1328,14.90909091,9651,MB,Eastpark at U W Health,43.153513,-89.301094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9951082.60770223,5322473.70225293,1329,4.95454545,967,MB,W Washington at S Bedford,43.068957,-89.392096,0,0,0,0,0,0,0,0,0,0.90909091,0,1.36363636,0,0,0,0,0,0,2.68181818,0,0,0,0,0,0,0,0,0,0
-9942259.31346918,5331896.53588053,1330,0.13636364,9670,MB,Melody at Stuart,43.130763,-89.312835,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545455,0,0,0
-9931176.678935,5339896.01452454,1331,0.81818182,9689,MB,E Main at S Bristol,43.183184,-89.213278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81818182,0
-9946959.11111124,5331633.26374097,1332,3,9690,MB,Darwin at Packers,43.129037,-89.355054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
-9940568.70443852,5332082.93583943,1333,1.5,9701,MB,High Crossing at E Springs,43.131985,-89.297648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9931081.50079484,5340634.03180264,1334,0.68181818,9709,MB,N Bristol at Windsor,43.188018,-89.212423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68181818,0
-9941860.01042967,5333382.04220855,1335,7.18181818,9715,MB,Portage at Village,43.140501,-89.309248,0,0,0,2.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545455,0,0,0
-9940714.53290871,5335175.85688503,1336,0.18181818,9717,MB,Eastpark at Biltmore,43.152258,-89.298958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9932611.25322596,5341070.70188116,1337,0.36363636,9718,MB,N Bird at Summit,43.190878,-89.226165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636,0
-9941627.01879541,5330446.80116439,1338,3.68181818,9719,MB,Eagan at Lien,43.121258,-89.307155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68181818,0,0,0,0,0,0,0,0
-9933311.11881982,5339426.11998987,1339,0.22727273,9721,MB,W Main at Ruby,43.180106,-89.232452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727273,0
-9942558.2063993,5332658.93808627,1340,11.31818182,9723,MB,Portage at Rieder,43.135761,-89.31552,0,0,0,5.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13636364,0,0,0
-9944145.7336071,5331105.06417398,1341,0.54545455,9725,MB,Kinsman at Wright,43.125574,-89.329781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54545455,0,0,0,0,0
-9936927.88906737,5339557.10195672,1342,0.59090909,9728,MB,N Grand at Blue Heron,43.180964,-89.264942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0
-9941929.47379359,5328270.86800226,1343,1.13636364,9733,MB,Walsh at Commercial,43.106989,-89.309872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636364,0,0,0,0,0,0,0,0
-9940391.26106735,5329057.98213217,1344,4.68181818,9745,MB,N Thompson at Golden Leaf,43.112151,-89.296054,0,0,0,2.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13636364,0,0,0,0,0,0,0,0
-9939883.4215739,5334273.03233658,1345,3.81818182,9747,MB,Eastpark at E Terrace,43.146341,-89.291492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9942171.03716739,5328623.39909137,1346,17.36363636,9753,MB,Nakoosa at Walmart,43.109301,-89.312042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36363636,0,0,0,0,0,0,0,0
-9941854.5558685,5331086.15145655,1347,2.31818182,9759,MB,Eagan at East Towne,43.12545,-89.309199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31818182,0,0,0,0,0,0,0,0
-9952919.82449079,5322274.99908998,1348,43,977,MB,Regent at S Randall,43.067653,-89.4086,0,0,0,0,0,0,0,0,0,0,0,0,22.45454545,0,0,0,0,0,20.54545455,0,0,0,0,0,0,0,0,0,0
-9940724.66300002,5328538.31468224,1349,9.31818182,9770,MB,N Thompson at Jana,43.108743,-89.299049,0,0,0,0,3.13636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18181818,0,0,0,0,0,0,0,0
-9941963.87156406,5328250.43624697,1350,1.36363636,9778,MB,Walsh at Commercial,43.106855,-89.310181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36363636,0,0,0,0,0,0,0,0
-9935287.93037449,5337729.47584765,1351,2.77272727,9782,MB,O'Keeffe at Summerfield,43.168991,-89.25021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77272727
-9943865.09721994,5331096.52286715,1352,0,9787,MB,Kinsman at N Stoughton,43.125518,-89.32726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9943425.05121518,5331094.84515943,1353,0.59090909,9797,MB,Kinsman at Bartillon,43.125507,-89.323307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0,0,0,0,0
-9942224.58185799,5328623.39909586,1354,17,9812,MB,Nakoosa at Walmart,43.109301,-89.312523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
-9946208.14983469,5331632.65371873,1355,0.18181818,9817,MB,International at Darwin,43.129033,-89.348308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0
-9939130.45656475,5333719.96761929,1356,7.95454545,9822,MB,High Crossing at Cross Hill,43.142716,-89.284728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9930897.04434611,5341827.13595396,1357,1,9833,MB,N Bristol at Klubertanz,43.195832,-89.210766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-9946041.17057185,5328909.76413606,1358,0.81818182,9837,MB,Shopko at Aberg,43.111179,-89.346808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81818182,0,0,0,0,0
-9940912.01365122,5328284.5908297,1359,11.59090909,9844,MB,N Thompson at Commercial,43.107079,-89.300732,0,0,0,0,1.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68181818,0,0,0,0,0,0,0,0
-9936819.12998078,5336319.12263971,1360,3.40909091,9862,MB,O'Keeffe at Wild Iris,43.15975,-89.263965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40909091
-9941111.3868786,5332593.03767037,1361,9,9870,MB,Anniversary at Forest Run,43.135329,-89.302523,0,0,0,2.68181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31818182,0,0,0
-9933729.79152299,5339265.52473109,1362,0.86363636,9879,MB,W Main at S Walker,43.179054,-89.236213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86363636,0
-9950683.97254798,5322859.69215234,1363,1.86363636,989,MB,W Washington at S Broom,43.07149,-89.388515,0,0,0,0,0,0,0,0,0,0.22727273,0,0,0,0,0,0,0,0,1.63636364,0,0,0,0,0,0,0,0,0,0
-9940464.62066617,5328697.65802566,1364,11.54545455,9892,MB,N Thompson at Mesta,43.109788,-89.296713,0,0,0,0,5.40909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13636364,0,0,0,0,0,0,0,0
-9951982.40310377,5323508.12404859,1365,81.18181818,99,MB,Langdon at N Park,43.075745,-89.400179,0,0,0,0,0,0,0,0,0,0,0,81.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9939935.85308664,5334202.08565816,1366,0.45454545,9906,MB,Eastpark at E Terrace,43.145876,-89.291963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9946286.51877375,5331612.21454793,1367,2.13636364,9914,MB,Darwin at International,43.128899,-89.349012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13636364,0,0,0,0,0,0,0,0,0,0,0
-9943712.47810117,5331151.12598193,1368,0.18181818,9918,MB,Kinsman at N Stoughton,43.125876,-89.325889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0
-9932577.74601216,5341923.79406478,1369,2.27272727,9924,MB,N Bird at Tower,43.196465,-89.225864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727,0
-9930928.65909356,5339444.28646632,1370,0.09090909,9931,MB,Park at Angell Park,43.180225,-89.21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0
