X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,sign_type,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,PK_OP_WE,start_date,end_date
-9964941.80010199,5324446.35984402,1830,294,M603,Tramore at Darien,This flag stop (#M603) is eastbound on the 999 block of Tramore before Darien,43.081891,-89.51659,1,,0,,,0,0,CMAD,3,90,Tramore,999,Darien,100,20250817,20250817
-9964903.28337955,5324443.6163856,1831,298,M607,Darien at Tramore,This flag stop (#M607) is northbound on the 999 block of Darien before Tramore,43.081873,-89.516244,1,,0,,,0,0,CMAD,3,0,Darien,999,Tramore,100,20250817,20250817
-9949802.90190147,5324575.93484605,1832,319,1664,E Gorham at N Blount,This stop (#1664) is westbound on the 700 block of E Gorham before N Blount,43.082741,-89.380595,1,,0,,,1,1,CMAD,3,270,E Gorham,700,N Blount,111,20250817,20250817
-9965589.25329166,5316750.36137588,1833,321,M641,Mid Town at Dewberry,This flag stop (#M641) is eastbound on the 7901 block of Mid Town opposite Dewberry,43.031376,-89.522406,1,,0,,,0,0,CMAD,4,90,Mid Town,7901,Dewberry,100,20250817,20250817
-9966308.04600042,5315926.21473995,1834,326,M649,Mica at Flagstone,This flag stop (#M649) is northbound on the 2399 block of Mica after Flagstone,43.025964,-89.528863,1,,0,,,0,0,CMAD,1,0,Mica,2399,Flagstone,100,20250817,20250817
-9965567.32317575,5316783.10333195,1835,344,M672,Mid Town at Dewberry,This flag stop (#M672) is westbound on the 7898 block of Mid Town before Dewberry,43.031591,-89.522209,1,,0,,,0,0,CMAD,3,270,Mid Town,7898,Dewberry,100,20250817,20250817
-9965012.50613094,5316790.56554761,1836,348,M678,Mid Town at Province Hill,This flag stop (#M678) is westbound on the 7500 block of Mid Town adjacent Province Hill,43.03164,-89.517225,1,,0,,,0,0,CMAD,2,270,Mid Town,7500,Province Hill,100,20250817,20250817
-9947141.80477188,5326947.82983353,1837,361,1675,E Johnson at N Fourth,This stop (#1675) is eastbound on the 2201 block of E Johnson after N Fourth,43.098301,-89.35669,1,,0,,,1,1,CMAD,1,90,E Johnson,2201,N Fourth,111,20250817,20250817
-9963707.06677615,5314321.68282154,1838,362,M800,Tanglewood at McKee,This flag stop (#M800) is southbound on the 3298 block of Tanglewood after McKee,43.015426,-89.505498,1,,0,,,0,0,CMAD,1,180,Tanglewood,3298,McKee,100,20250817,20250817
-9963867.26038927,5312334.59474059,1839,364,M804,Stonebridge at Mammoth,This flag stop (#M804) is southbound on the 3898 block of Stonebridge before Mammoth,43.002373,-89.506937,1,,0,,,0,0,CMAD,3,180,Stonebridge,3898,Mammoth,100,20250817,20250817
-9963827.74122326,5312624.87540627,1840,365,M805,Stonebridge at Avalon,This flag stop (#M805) is northbound on the 3701 block of Stonebridge before Avalon,43.00428,-89.506582,1,,0,,,0,0,CMAD,3,0,Stonebridge,3701,Avalon,100,20250817,20250817
-9964189.08409317,5312905.27031614,1841,366,M806,Mammoth at East Pass,This flag stop (#M806) is westbound on the 3799 block of Mammoth after East Pass,43.006122,-89.509828,1,,0,,,0,0,CMAD,1,270,Mammoth,3799,East Pass,100,20250817,20250817
-9963820.61754807,5312282.99360513,1842,367,M807,Stonebridge at Drumlin,This flag stop (#M807) is northbound on the 3901 block of Stonebridge before Drumlin,43.002034,-89.506518,1,,0,,,0,0,CMAD,3,0,Stonebridge,3901,Drumlin,100,20250817,20250817
-9964543.96943465,5313628.67345074,1843,368,M809,Country Grove at Westbourne,This flag stop (#M809) is northbound on the 3701 block of Country Grove before Westbourne,43.010874,-89.513016,1,,0,,,0,0,CMAD,3,0,Country Grove,3701,Westbourne,100,20250817,20250817
-9964356.27995067,5315538.37953387,1844,370,M813,Gladstone at Tucson,This flag stop (#M813) is eastbound on the 7299 block of Gladstone after Tucson,43.023417,-89.51133,1,,0,,,0,0,CMAD,1,90,Gladstone,7299,Tucson,100,20250817,20250817
-9962771.08584051,5316762.54491081,1845,371,M814,McKenna at Raymond,This flag stop (#M814) is southbound on the 2000 block of McKenna after Raymond,43.031456,-89.49709,1,,0,,,0,0,CMAD,1,180,McKenna,2000,Raymond,100,20250817,20250817
-9964475.28177588,5315047.47950942,1846,372,M815,Tucson at Lindemann,This flag stop (#M815) is northbound on the 2999 block of Tucson opposite Lindemann,43.020193,-89.512399,1,,0,,,0,0,CMAD,4,0,Tucson,2999,Lindemann,100,20250817,20250817
-9962756.9497071,5316131.33153087,1847,373,M818,McKenna at Pilgrim,This flag stop (#M818) is southbound on the 2498 block of McKenna before Pilgrim,43.027311,-89.496963,1,,0,,,0,0,CMAD,3,180,McKenna,2498,Pilgrim,100,20250817,20250817
-9946056.32958657,5326267.29970802,1848,374,1682,Atwood at Ohio,This stop (#1682) is westbound on the 2400 block of Atwood before Ohio,43.093837,-89.346939,1,,0,,,1,1,CMAD,3,270,Atwood,2400,Ohio,111,20250817,20250817
-9964003.84800014,5313017.30893754,1849,375,M820,East Pass at Stonebridge,This flag stop (#M820) is southbound on the 7498 block of East Pass before Stonebridge,43.006858,-89.508164,1,,0,,,0,0,CMAD,3,180,East Pass,7498,Stonebridge,100,20250817,20250817
-9963942.50969838,5313498.35939395,1850,378,M826,East Pass at Woodstone,This flag stop (#M826) is southbound on the 7300 block of East Pass before Woodstone,43.010018,-89.507613,1,,0,,,0,0,CMAD,3,180,East Pass,7300,Woodstone,100,20250817,20250817
-9965106.2431134,5314379.08064367,1851,379,M827,McKee at S High Point,This flag stop (#M827) is eastbound on the 7799 block of McKee after S High Point,43.015803,-89.518067,1,,0,,,1,0,CMAD,1,90,McKee,7799,S High Point,100,20250817,20250817
-9965202.86737248,5314851.82704402,1852,381,M830,S High Point at Stratton,This flag stop (#M830) is southbound on the 2998 block of S High Point before Stratton,43.018908,-89.518935,1,,0,,,0,0,CMAD,3,180,S High Point,2998,Stratton,100,20250817,20250817
-9965106.35081659,5315845.66194473,1853,382,M832,S High Point at Raymond,This flag stop (#M832) is southbound on the 2700 block of S High Point after Raymond,43.025435,-89.518068,1,,0,,,0,0,CMAD,1,180,S High Point,2700,Raymond,100,20250817,20250817
-9962309.7858693,5313238.04201236,1854,383,M833,Manchester at Tiller,This flag stop (#M833) is northbound on the 3799 block of Manchester after Tiller,43.008308,-89.492946,1,,0,,,0,0,CMAD,1,0,Manchester,3799,Tiller,100,20250817,20250817
-9963606.32359715,5313843.48274407,1855,385,M835,East Pass at Tanglewood,This flag stop (#M835) is northbound on the 7101 block of East Pass before Tanglewood,43.012285,-89.504593,1,,0,,,0,0,CMAD,3,0,East Pass,7101,Tanglewood,100,20250817,20250817
-9964353.49693836,5315564.26520144,1856,386,M836,Gladstone at Tucson,This flag stop (#M836) is westbound on the 7298 block of Gladstone before Tucson,43.023587,-89.511305,1,,0,,,0,0,CMAD,3,270,Gladstone,7298,Tucson,100,20250817,20250817
-9964575.58392816,5313691.24321806,1857,389,M842,Country Grove at Westbourne,This flag stop (#M842) is southbound on the 3698 block of Country Grove before Westbourne,43.011285,-89.5133,1,,0,,,0,0,CMAD,3,180,Country Grove,3698,Westbourne,100,20250817,20250817
-9962839.55729123,5312516.79960148,1858,390,M843,Fairhaven at Dolphin,This flag stop (#M843) is eastbound on the 6601 block of Fairhaven before Dolphin,43.00357,-89.497705,1,,0,,,0,0,CMAD,3,90,Fairhaven,6601,Dolphin,100,20250817,20250817
-9962974.35940901,5315056.91980711,1859,391,M844,Maple Grove at Carnwood,This flag stop (#M844) is southbound on the 2998 block of Maple Grove before Carnwood,43.020255,-89.498916,1,,0,,,0,0,CMAD,3,180,Maple Grove,2998,Carnwood,100,20250817,20250817
-9963424.08860083,5315852.66666851,1860,392,M845,Canterbury at Waltham,This flag stop (#M845) is northbound on the 2501 block of Canterbury before Waltham,43.025481,-89.502956,1,,0,,,0,0,CMAD,3,0,Canterbury,2501,Waltham,100,20250817,20250817
-9963416.18407014,5316260.3113443,1861,394,M847,Canterbury at Pilgrim,This flag stop (#M847) is northbound on the 2301 block of Canterbury before Pilgrim,43.028158,-89.502885,1,,0,,,0,0,CMAD,3,0,Canterbury,2301,Pilgrim,100,20250817,20250817
-9964558.55346013,5313089.00822771,1862,395,M849,Mammoth at Field Crest,This flag stop (#M849) is eastbound on the 3600 block of Mammoth after Field Crest,43.007329,-89.513147,1,,0,,,0,0,CMAD,1,90,Mammoth,3600,Field Crest,100,20250817,20250817
-9963437.44815539,5315391.89864002,1863,396,M852,Lancaster at McKenna,This flag stop (#M852) is westbound on the 7000 block of Lancaster after McKenna,43.022455,-89.503076,1,,0,,,0,0,CMAD,1,270,Lancaster,7000,McKenna,100,20250817,20250817
-9964795.88389831,5314372.53402947,1864,398,M855,McKee at Snowy,This flag stop (#M855) is eastbound on the 7501 block of McKee before Snowy,43.01576,-89.515279,1,,0,,,0,0,CMAD,3,90,McKee,7501,Snowy,100,20250817,20250817
-9963965.33132684,5313018.6790664,1865,399,M857,East Pass at Stonebridge,This flag stop (#M857) is northbound on the 7499 block of East Pass after Stonebridge,43.006867,-89.507818,1,,0,,,0,0,CMAD,1,0,East Pass,7499,Stonebridge,100,20250817,20250817
-9965210.10212964,5315278.46113565,1866,400,M858,S High Point at Snowmist,This flag stop (#M858) is southbound on the 2798 block of S High Point before Snowmist,43.02171,-89.519,1,,0,,,0,0,CMAD,3,180,S High Point,2798,Snowmist,100,20250817,20250817
-9963917.68548511,5313471.10929208,1867,401,M859,East Pass at Woodstone,This flag stop (#M859) is northbound on the 7301 block of East Pass opposite Woodstone,43.009839,-89.50739,1,,0,,,0,0,CMAD,4,0,East Pass,7301,Woodstone,100,20250817,20250817
-9965150.54731444,5314809.65194075,1868,402,M863,S High Point at Stratton,This flag stop (#M863) is northbound on the 3001 block of S High Point before Stratton,43.018631,-89.518465,1,,0,,,0,0,CMAD,3,0,S High Point,3001,Stratton,100,20250817,20250817
-9964491.75696976,5315080.21553744,1869,403,M864,Tucson at Lindemann,This flag stop (#M864) is southbound on the 2998 block of Tucson before Lindemann,43.020408,-89.512547,1,,0,,,0,0,CMAD,3,180,Tucson,2998,Lindemann,100,20250817,20250817
-9962969.23769392,5315430.42223153,1870,406,M868,Maple Grove at Putnam,This flag stop (#M868) is southbound on the 2800 block of Maple Grove after Putnam,43.022708,-89.49887,1,,0,,,0,0,CMAD,1,180,Maple Grove,2800,Putnam,100,20250817,20250817
-9965089.87541519,5315879.77129247,1871,407,M869,S High Point at Raymond,This flag stop (#M869) is northbound on the 2701 block of S High Point before Raymond,43.025659,-89.51792,1,,0,,,0,0,CMAD,3,0,S High Point,2701,Raymond,100,20250817,20250817
-9964445.23194517,5312346.46764097,1872,408,M870,East Pass at Artic Fox,This flag stop (#M870) is southbound on the 7598 block of East Pass before Artic Fox,43.002451,-89.512129,1,,0,,,0,0,CMAD,3,180,East Pass,7598,Artic Fox,100,20250817,20250817
-9965177.15151338,5315278.61342407,1873,410,M873,S High Point at Snowmist,This flag stop (#M873) is northbound on the 2799 block of S High Point after Snowmist,43.021711,-89.518704,1,,0,,,0,0,CMAD,1,0,S High Point,2799,Snowmist,100,20250817,20250817
-9963631.14786332,5313858.402316,1874,411,M874,East Pass at Tanglewood,This flag stop (#M874) is southbound on the 7100 block of East Pass after Tanglewood,43.012383,-89.504816,1,,0,,,0,0,CMAD,1,180,East Pass,7100,Tanglewood,100,20250817,20250817
-9964205.44820533,5312871.3241885,1875,412,M875,Mammoth at East Pass,This flag stop (#M875) is eastbound on the 3798 block of Mammoth before East Pass,43.005899,-89.509975,1,,0,,,0,0,CMAD,3,90,Mammoth,3798,East Pass,100,20250817,20250817
-9962780.22383077,5312545.41683755,1876,413,M876,Fairhaven at Dolphin,This flag stop (#M876) is westbound on the 6598 block of Fairhaven before Dolphin,43.003758,-89.497172,1,,0,,,0,0,CMAD,3,270,Fairhaven,6598,Dolphin,100,20250817,20250817
-9964412.28122878,5312362.7547219,1877,414,M877,East Pass at Artic Fox,This flag stop (#M877) is northbound on the 7599 block of East Pass after Artic Fox,43.002558,-89.511833,1,,0,,,0,0,CMAD,1,0,East Pass,7599,Artic Fox,100,20250817,20250817
-9963331.46865473,5316755.23473471,1878,415,M878,Canterbury at Raymond,This flag stop (#M878) is southbound on the 2000 block of Canterbury after Raymond,43.031408,-89.502124,1,,0,,,0,0,CMAD,1,180,Canterbury,2000,Raymond,100,20250817,20250817
-9963449.13467043,5316239.75360992,1879,417,M880,Canterbury at Pilgrim,This flag stop (#M880) is southbound on the 2300 block of Canterbury after Pilgrim,43.028023,-89.503181,1,,0,,,0,0,CMAD,1,180,Canterbury,2300,Pilgrim,100,20250817,20250817
-9963452.92038476,5315875.81216392,1880,419,M882,Canterbury at Waltham,This flag stop (#M882) is southbound on the 2498 block of Canterbury opposite Waltham,43.025633,-89.503215,1,,0,,,0,0,CMAD,4,180,Canterbury,2498,Waltham,100,20250817,20250817
-9963860.69169283,5312687.59056598,1881,420,M884,Stonebridge at Frosted Leaf,This flag stop (#M884) is southbound on the 3698 block of Stonebridge before Frosted Leaf,43.004692,-89.506878,1,,0,,,0,0,CMAD,3,180,Stonebridge,3698,Frosted Leaf,100,20250817,20250817
-9962936.28711862,5315450.97817738,1882,421,M885,Maple Grove at Putnam,This flag stop (#M885) is northbound on the 2801 block of Maple Grove before Putnam,43.022843,-89.498574,1,,0,,,0,0,CMAD,3,0,Maple Grove,2801,Putnam,100,20250817,20250817
-9964753.3597908,5314403.89735427,1883,422,M886,McKee at Snowy,This flag stop (#M886) is westbound on the 7498 block of McKee before Snowy,43.015966,-89.514897,1,,0,,,0,0,CMAD,3,270,McKee,7498,Snowy,100,20250817,20250817
-9962311.1218091,5313171.21297044,1884,423,M889,Tiller at Manchester,This flag stop (#M889) is eastbound on the 3801 block of Tiller after Manchester,43.007869,-89.492958,1,,0,,,0,0,CMAD,1,90,Tiller,3801,Manchester,100,20250817,20250817
-9962169.4129161,5312767.96526002,1885,425,M890,Cosgrove at Tonkinese,This flag stop (#M890) is southbound on the 3998 block of Cosgrove before Tonkinese,43.00522,-89.491685,1,,0,,,0,0,CMAD,3,180,Cosgrove,3998,Tonkinese,100,20250817,20250817
-9964561.33630736,5313148.98644217,1886,426,M891,Field Crest at Mammoth,This flag stop (#M891) is northbound on the 7399 block of Field Crest after Mammoth,43.007723,-89.513172,1,,0,,,0,0,CMAD,1,0,Field Crest,7399,Mammoth,100,20250817,20250817
-9962457.619575,5312634.1616762,1887,427,M892,Cosgrove at Dallas,This flag stop (#M892) is southbound on the 4098 block of Cosgrove before Dallas,43.004341,-89.494274,1,,0,,,0,0,CMAD,3,180,Cosgrove,4098,Dallas,100,20250817,20250817
-9961959.68596247,5313197.39688676,1888,430,M895,Tiller at Cosgrove,This flag stop (#M895) is eastbound on the 3999 block of Tiller before Cosgrove,43.008041,-89.489801,1,,0,,,0,0,CMAD,3,90,Tiller,3999,Cosgrove,100,20250817,20250817
-9964382.55413905,5314336.14649146,1889,431,M896,Country Grove at McKee,This flag stop (#M896) is southbound on the 3200 block of Country Grove after McKee,43.015521,-89.511566,1,,0,,,1,0,CMAD,1,180,Country Grove,3200,McKee,100,20250817,20250817
-9965124.16526351,5314466.32001883,1890,432,M897,S High Point at McKee,This flag stop (#M897) is northbound on the 3199 block of S High Point after McKee,43.016376,-89.518228,1,,0,,,1,0,CMAD,1,0,S High Point,3199,McKee,100,20250817,20250817
-9964408.71417578,5314393.39216606,1891,433,M898,McKee at Muir Field,This flag stop (#M898) is westbound on the 7400 block of McKee after Muir Field,43.015897,-89.511801,1,,0,,,1,0,CMAD,1,270,McKee,7400,Muir Field,100,20250817,20250817
-9947977.36839646,5327294.97360117,1892,434,1692,Fordem at McGuire,This stop (#1692) is southbound on the 2100 block of Fordem after McGuire,43.100578,-89.364196,1,,0,,,1,1,CMAD,1,180,Fordem,2100,McGuire,111,20250817,20250817
-9952421.03781226,5318314.35333703,1893,436,F060,Fish Hatchery at Catalpa,This flag stop (#F060) is southbound on the 2198 block of Fish Hatchery before Catalpa,43.041645,-89.404114,1,,0,,,1,0,CMAD,3,180,Fish Hatchery,2198,Catalpa,100,20250817,20250817
-9946843.13399763,5327301.07401245,1894,438,1704,E Johnson at N Sixth,This stop (#1704) is westbound on the 2400 block of E Johnson before N Sixth,43.100618,-89.354007,1,,0,,,1,1,CMAD,3,270,E Johnson,2400,N Sixth,111,20250817,20250817
-9947899.66924866,5326231.62475424,1895,439,1707,Fordem at E Johnson,This stop (#1707) is northbound on the 1601 block of Fordem after E Johnson,43.093603,-89.363498,1,,0,,,1,1,CMAD,1,0,Fordem,1601,E Johnson,111,20250817,20250817
-9947922.93071624,5328654.55971484,1896,441,1715,N Sherman at Oxford,This stop (#1715) is northbound on the 999 block of N Sherman before Oxford,43.109495,-89.363707,1,,0,,,0,1,VMAP,3,0,N Sherman,999,Oxford,111,20250817,20250817
-9947937.18112804,5327759.0737605,1897,442,1717,N Sherman at Fordem,This stop (#1717) is northbound on the 301 block of N Sherman after Fordem,43.103622,-89.363835,1,,0,,,1,1,CMAD,1,0,N Sherman,301,Fordem,111,20250817,20250817
-9945426.70658515,5326285.74653523,1898,443,1718,Atwood at S Fair Oaks,This stop (#1718) is westbound on the 2998 block of Atwood after S Fair Oaks,43.093958,-89.341283,1,,0,,,1,1,CMAD,1,270,Atwood,2998,S Fair Oaks,111,20250817,20250817
-9951734.41987851,5317824.67903343,1899,445,0173,W Badger at Cypress,This stop (#0173) is eastbound on the 901 block of W Badger before Cypress,43.03843,-89.397946,1,,0,,,1,1,CMAD,3,90,W Badger,901,Cypress,111,20250817,20250817
-9938861.76595212,5316004.3646037,1900,460,L328,Dream at Siggelkow,This flag stop (#L328) is southbound on the 4998 block of Dream before Siggelkow,43.026477,-89.282309,1,,0,,,0,0,CMAD,3,180,Dream,4998,Siggelkow,100,20250817,20250817
-9939234.57434968,5316503.8427467,1901,464,L343,Roanne at Marsh,This flag stop (#L343) is eastbound on the 5501 block of Roanne after Marsh,43.029757,-89.285658,1,,0,,,0,0,CMAD,1,90,Roanne,5501,Marsh,100,20250817,20250817
-9951820.13043898,5320569.78151912,1902,468,0174,S Park at Fish Hatchery,This stop (#0174) is southbound on the 1000 block of S Park after Fish Hatchery,43.056451,-89.398716,1,,0,,,1,1,CMAD,1,180,S Park,1000,Fish Hatchery,111,20250817,20250817
-9945843.81897346,5327223.93132389,1903,469,1746,Milwaukee at Corry,This stop (#1746) is westbound on the 2700 block of Milwaukee opposite Corry,43.100112,-89.34503,1,,0,,,1,1,CMAD,4,270,Milwaukee,2700,Corry,111,20250817,20250817
-9946014.24914956,5327229.41950875,1904,470,1748,Milwaukee at Farwell,This stop (#1748) is westbound on the 2656 block of Milwaukee before Farwell,43.100148,-89.346561,1,,0,,,1,1,CMAD,3,270,Milwaukee,2656,Farwell,111,20250817,20250817
-9947893.88375999,5324577.61478379,1905,471,1750,Jenifer at S Few,This stop (#1750) is westbound on the 1200 block of Jenifer before S Few,43.082752,-89.363446,1,,0,,,1,1,CMAD,3,270,Jenifer,1200,S Few,111,20250817,20250817
